id,action,user_auth_token_id,client_ip,auth_token_hash,created_at,path,user_agent
615321,rotate,17866,50.83.78.7,12E2j...,2022-02-25 22:40:20 UTC,/t/drafts-31-released-interface-refresh-notion-support/12165,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
621069,rotate,17866,50.83.78.7,21Rfv...,2022-03-22 12:56:51 UTC,/t/update-all-actions/11941,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
621084,rotate,17864,50.83.78.7,yqoH8...,2022-03-22 14:41:41 UTC,/t/tip-convert-markdown-to-html-in-shortcuts/12331,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"
619407,rotate,17866,50.83.78.7,6sxAi...,2022-03-15 11:02:07 UTC,/t/using-drafts-with-obsidian/11221,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
610243,rotate,17864,50.83.78.7,hr29h...,2022-02-03 08:27:56 UTC,/notifications,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15"
619425,rotate,17866,50.83.78.7,bZ1Pj...,2022-03-15 12:26:36 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
574474,generate,17038,107.117.168.102,jccEk...,2021-09-23 20:43:36 UTC,/auth/twitter/callback,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
574475,seen token,17038,107.117.168.102,jccEk...,2021-09-23 20:43:36 UTC,/t/using-drafts-with-obsidian/11221,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
594899,rotate,17466,50.83.78.7,cKUIu...,2021-11-22 01:17:10 UTC,/t/exporting-to-apple-notes-preserving-tags/11612,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1"
621439,rotate,17866,107.119.41.84,KqbP3...,2022-03-23 19:38:18 UTC,/t/tip-insert-result-of-a-shortcuts-app-shortcut-in-current-draft/2666,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
620061,rotate,17866,107.119.41.10,y1Ilr...,2022-03-18 16:14:10 UTC,/t/referencing-an-image-from-photos-app-ios/11325,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
615524,rotate,17866,50.83.78.7,PgGos...,2022-02-26 17:03:09 UTC,/t/drafts-31-released-interface-refresh-notion-support/12165,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
625824,generate,19193,50.83.78.7,RrdyO...,2022-04-11 16:40:54 UTC,/auth/twitter/callback,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
626537,rotate,19193,50.83.78.7,B3glh...,2022-04-13 18:10:43 UTC,/t/i-have-too-many-drafts-to-handle/12428,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625856,rotate,19193,50.83.78.7,kNVCY...,2022-04-11 17:30:38 UTC,/posts/35141,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
626081,rotate,19193,50.83.78.7,GguYZ...,2022-04-12 06:11:42 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
626548,rotate,19193,50.83.78.7,0z2oR...,2022-04-13 19:15:45 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625869,rotate,19193,50.83.78.7,yUIy2...,2022-04-11 17:50:56 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625880,rotate,19193,50.83.78.7,4Yzq6...,2022-04-11 18:09:05 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
626545,rotate,19193,50.83.78.7,C7tI0...,2022-04-13 18:48:12 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625876,rotate,19193,50.83.78.7,zDXO5...,2022-04-11 18:07:03 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625884,rotate,19193,50.83.78.7,i4YNL...,2022-04-11 18:12:52 UTC,/user_avatar/forums.getdrafts.com/jsamlarose/75/652_2.png,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625887,rotate,19193,50.83.78.7,5fbjY...,2022-04-11 18:15:36 UTC,/clicks/track,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625877,rotate,19193,50.83.78.7,BtAU5...,2022-04-11 18:08:03 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
626861,rotate,19193,50.83.78.7,xUJ9A...,2022-04-15 08:28:09 UTC,/t/cursor-location/9694,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625948,rotate,19193,50.83.78.7,NMa4i...,2022-04-11 19:55:30 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
626519,rotate,19193,50.83.78.7,QmhpZ...,2022-04-13 16:43:56 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
625399,rotate,17864,50.83.78.7,WoCAf...,2022-04-10 05:33:38 UTC,/t/http-post-data-in-raw/12424,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"
646926,rotate,19926,50.83.78.7,qK+6L...,2022-07-14 21:41:02 UTC,/t/question-regarding-tadpoole/12991,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
627963,rotate,19193,50.83.78.7,ayzUE...,2022-04-19 03:42:00 UTC,/t/how-i-use-drafts-how-do-you-feedback-appreciated/12482,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
628030,rotate,19193,50.83.78.7,gp7NA...,2022-04-19 10:49:34 UTC,/t/how-i-use-drafts-how-do-you-feedback-appreciated/12482,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
628075,rotate,19193,50.83.78.7,MQ/zI...,2022-04-19 14:55:06 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
628142,rotate,19193,50.83.78.7,29HCX...,2022-04-19 18:18:33 UTC,/t/script-error-syntaxerror-json-parse-error-unexpected-identifier-drafts-line-number-53-column-35/12187,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
645655,rotate,19926,50.83.78.7,abTcx...,2022-07-08 19:58:10 UTC,/t/confused-about-features/12954,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
628536,rotate,19193,50.83.78.7,rpO5c...,2022-04-21 07:21:05 UTC,/t/solved-dropbox-api-copy-throws-error-999-run-async/6598,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
628540,rotate,19193,50.83.78.7,KeQq1...,2022-04-21 07:33:38 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
628760,generate,19308,50.83.78.7,FlE/p...,2022-04-21 22:51:43 UTC,/auth/twitter/callback,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.13 Safari/537.36"
629505,rotate,19193,50.83.78.7,26fq8...,2022-04-25 10:02:05 UTC,/t/action-to-open-random-draft/12543,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629512,rotate,19193,50.83.78.7,jpDsK...,2022-04-25 11:02:40 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629514,rotate,19193,50.83.78.7,OAnzH...,2022-04-25 11:16:49 UTC,/t/12543/posts.json,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629517,rotate,19193,50.83.78.7,43HZb...,2022-04-25 11:28:55 UTC,/t/action-to-open-random-draft/12543,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629524,rotate,19193,50.83.78.7,wm5ex...,2022-04-25 11:56:18 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629585,rotate,19193,50.83.78.7,ed57E...,2022-04-25 16:25:54 UTC,/t/drafts-twitter-client/10491,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629611,rotate,19193,50.83.78.7,YnDUN...,2022-04-25 17:56:13 UTC,/t/help-using-the-dynalist-api-with-drafts/6735,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629614,rotate,19193,50.83.78.7,0gjR6...,2022-04-25 18:06:55 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629617,rotate,19193,50.83.78.7,2YmGt...,2022-04-25 18:22:34 UTC,/t/add-text-to-specific-location-in-a-draft/8949,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629619,rotate,19193,50.83.78.7,NUHKU...,2022-04-25 18:34:10 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629688,rotate,19193,50.83.78.7,a5m7c...,2022-04-26 01:32:05 UTC,/t/http-post-data-in-raw/12424/3,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
629729,rotate,19193,50.83.78.7,kGyGg...,2022-04-26 06:03:00 UTC,/t/passing-javascript-result-to-callback-url/7392/2,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
630170,rotate,19308,50.83.78.7,SWpBp...,2022-04-28 01:31:46 UTC,/manifest.webmanifest,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.22 Safari/537.36"
630440,generate,19387,50.83.78.7,RxxRm...,2022-04-29 10:32:46 UTC,/auth/twitter/callback,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"
631258,rotate,19193,146.75.156.0,dSjWD...,2022-05-03 01:00:32 UTC,/t/drafts-and-obsidian-why/10968,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
631263,rotate,19193,104.28.76.101,Q/g+o...,2022-05-03 01:32:00 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
631264,rotate,19193,104.28.104.20,OxDkd...,2022-05-03 01:33:27 UTC,/t/lost-control-of-group-in-directory-how-to-retrieve-it/4302/2,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
631271,rotate,19193,146.75.156.1,Wbnxo...,2022-05-03 03:24:56 UTC,/t/lost-control-of-group-in-directory-how-to-retrieve-it/4302/2,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
631285,rotate,19193,146.75.156.1,J50AY...,2022-05-03 05:52:16 UTC,/t/drafts-and-obsidian-why/10968/2,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
631329,generate,19424,50.83.78.7,KS2uk...,2022-05-03 08:59:49 UTC,/auth/twitter/callback,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.9999.0 Safari/537.36"
631905,rotate,19387,50.83.78.7,hgaSg...,2022-05-05 04:56:31 UTC,/t/using-notion-with-drafts/12107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"
631952,rotate,19387,50.83.78.7,J8qcq...,2022-05-05 10:15:03 UTC,/t/using-notion-with-drafts/12107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)"
632882,rotate,19193,146.75.156.1,FGoEH...,2022-05-09 02:24:07 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
632915,rotate,19193,146.75.156.0,/NvXD...,2022-05-09 06:28:01 UTC,/t/drafts-32-released-action-bar-color-date-math-template-improvements/12595,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
633040,rotate,19193,146.75.156.1,DBegN...,2022-05-09 18:10:04 UTC,/t/using-twitter-with-drafts/109,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
633402,rotate,19424,50.83.78.7,FUhPC...,2022-05-11 00:57:37 UTC,/t/using-twitter-with-drafts/109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
633405,rotate,19424,50.83.78.7,o1IJ5...,2022-05-11 01:11:06 UTC,/t/oauth-token-with-credentials-object/1029,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
633410,rotate,19424,50.83.78.7,Jr+7j...,2022-05-11 01:32:58 UTC,/t/using-twitter-with-drafts/109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
633420,rotate,19424,50.83.78.7,w3/jd...,2022-05-11 03:27:41 UTC,/search/query,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
633425,rotate,19424,50.83.78.7,gqYzh...,2022-05-11 05:19:03 UTC,/t/dropbox-refresh-token-problem/12365/6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
633804,rotate,19193,166.205.124.105,VaP4O...,2022-05-12 14:26:18 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
633808,rotate,19193,166.205.124.105,972kB...,2022-05-12 14:36:18 UTC,/u/blue,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636062,rotate,19193,50.83.78.7,O3MAV...,2022-05-21 10:13:14 UTC,/t/draftist-a-drafts-action-group-for-todoist/12674,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636128,rotate,19193,50.83.78.7,s3Zsb...,2022-05-21 14:47:02 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636243,rotate,19193,50.83.78.7,kz2/g...,2022-05-21 22:49:47 UTC,/t/evernote-and-markdown-trouble-adding-new-line-for-each-append/11110,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636766,rotate,19193,50.83.78.7,nkxpb...,2022-05-24 00:39:42 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636823,rotate,19387,50.83.78.7,avl5m...,2022-05-24 07:51:36 UTC,/manifest.webmanifest,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15"
636964,rotate,19193,50.83.78.7,pN0l5...,2022-05-24 18:40:57 UTC,/manifest.webmanifest,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636966,rotate,19193,50.83.78.7,n5w+G...,2022-05-24 18:53:52 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636967,rotate,19193,50.83.78.7,LJG7A...,2022-05-24 18:54:53 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
636968,rotate,19193,50.83.78.7,1j77j...,2022-05-24 18:56:02 UTC,/topics/timings,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1"
646860,rotate,19926,50.83.78.7,9bEc/...,2022-07-14 16:54:07 UTC,/t/question-regarding-tadpoole/12991,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
647095,generate,20164,50.83.78.7,2NCg8...,2022-07-15 16:42:12 UTC,/auth/twitter/callback,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
639925,rotate,19193,50.83.78.7,jIoCr...,2022-06-07 00:16:26 UTC,/t/represent-nothing-null-in-actions/12745,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
646862,rotate,19926,50.83.78.7,F6OaN...,2022-07-14 17:12:24 UTC,/u/Ro136/card.json,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
646876,rotate,19926,50.83.78.7,13sY4...,2022-07-14 17:43:27 UTC,/t/12992/posts.json,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
641281,generate,19926,50.83.78.7,Rpndy...,2022-06-15 01:39:12 UTC,/auth/twitter/callback,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15"
641319,rotate,19926,50.83.78.7,DF1mC...,2022-06-15 09:39:08 UTC,/manifest.webmanifest,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
641396,rotate,19926,50.83.78.7,YI1bC...,2022-06-15 18:11:50 UTC,/t/arrange-across-drafts-in-ios-split-view/5613,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
644233,rotate,19926,50.83.78.7,3nuQ4...,2022-07-01 17:16:48 UTC,/manifest.webmanifest,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
644248,rotate,19926,50.83.78.7,fJU6W...,2022-07-01 18:28:32 UTC,/topics/timings,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
644372,rotate,19926,107.122.93.11,PF2Ft...,2022-07-02 16:43:11 UTC,/t/using-textexpander-with-drafts/5030,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
647021,rotate,19926,50.83.78.7,pFD3w...,2022-07-15 10:00:54 UTC,/t/using-notion-with-drafts/12107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
